archive,file_bytes,sha256,included_in_release,name,experiment_key,plate,instrument_well,biological_sample,well_position,assay,cas_variant,cas_promoter,guide_promoter,direct_repeat,donor_recruitment,guide_id,strain,replicate,timepoint,generations,control,figure,paper_panel,source_table
cas12a_precision_editing_figure1_fcs.zip,1008200,5b4bc3564208c0164a71b0f2ff10fd75b5dc447818218fc89ae367203955d215,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_C03.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,C03,C2,,GFP_OFF,enAsCas12a,PGK1,SNR52,As_DR,,,,1,6_gen,7.1,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7580a723b5c4fe6387ba836f58cae08f7b81b8e22f3285316ac76102caa4fcd4,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_C04.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,C04,C6,,GFP_OFF,LbCas12a,PGK1,SNR52,As_DR,,,,1,6_gen,4.7,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d9c8db6a602720a51fd298675221bc5b79ba70d25af14af95f86a3a5b0bd9239,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_D03.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,D03,C2,,GFP_OFF,enAsCas12a,PGK1,SNR52,As_DR,,,,2,6_gen,7.1,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d7b885bb2e3fa6fba99aa73d6a3051d6dd124588c7aeb0dc2c3a05273e3ab14f,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_D04.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,D04,C6,,GFP_OFF,LbCas12a,PGK1,SNR52,As_DR,,,,2,6_gen,4.8,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d0ce721de8e096b1de7957ffa0567102d53fa2ce43d9846a5f011ee5b692b54e,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_E04.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,E04,C7,,GFP_OFF,AsCas12a,PGK1,SNR52,As_DR,,,,1,6_gen,5.0,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,906a802859d52cbbde5a72e8048d3e1ab2c35ad65a46f27bad06e2f2b83a4237,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_F04.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,F04,C7,,GFP_OFF,AsCas12a,PGK1,SNR52,As_DR,,,,2,6_gen,4.5,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8ce0d8020f2eef462562b871172afd17fcba1666785d2eb03def52d9122ca775,True,VB_20241007_MbCas12a_PGK1_Experiment_T02_C2.fcs,cas_variant_gfp_off,VB_20241007_MbCas12a_PGK1,,C2,,GFP_OFF,MbCas12a,PGK1,SNR52,As_DR,,,,1,6_gen,4.155727282,No,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,acb43d182f0e4ce70b8eda372f45a2bb6c55b72ccca7e89d5f4665c65f3912d1,True,VB_20241007_MbCas12a_PGK1_Experiment_T02_D2.fcs,cas_variant_gfp_off,VB_20241007_MbCas12a_PGK1,,D2,,GFP_OFF,MbCas12a,PGK1,SNR52,As_DR,,,,2,6_gen,3.840796879,No,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,8d4008a8d8b44188a774fe4424ceb5a5c14795d23bd9f1dd05bc3a22fa28e7e0,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_A02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),A02,A5,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,3032983a0537ddb2ff072a1af943850bdf42e57b80b312b394ad376cab865beb,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_B02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),B02,A5,,GFP_OFF,FnCas12a,TEF,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c5b70c07ce88054d46c818cbf55f6e2fadf9814e7450240a0ba362d670cf739a,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_C01.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),C01,A2,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,3997a9c74c5b8e664d4910cb6dc3220e27ee9530a6e49c40f346535faa41cafc,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_C02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),C02,A6,,GFP_OFF,LbCas12a,TEF,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b1187f8c08ee40a6719af152625d6a09b6fe2bcbe3829879d72161e39761ccd1,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_D01.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),D01,A2,,GFP_OFF,enAsCas12a,TEF,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,777ca05b442494e3dd34dc27de9e601fbc5ad5c2da67b3780ffd21add24ef5ad,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_D02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),D02,A6,,GFP_OFF,LbCas12a,TEF,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f68f2192868e13d68ba82e6f28b29a1eacef1107074a5dbc3c18d63747058c85,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_E02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),E02,A7,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d732c60abe623a89f3de720870f320adc444688fc08c09b54f78f55a07badffb,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_F02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),F02,A7,,GFP_OFF,AsCas12a,TEF,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f4a04c36c09cdd77df9ebeb8ef3b7d6822d06db545374bc249519117624921bc,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_G02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),G02,A8,,GFP_OFF,MbCas12a,TEF,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,f88823587d6a3a3e81f93fcc3159a9a0ee1cd012a1cb7736120430b5740b2a5f,True,AD20240516_plate2_gfpSNR52solliquid(1)_Experiment_scrapedcells_and_day_1_H02.fcs,cas_variant_gfp_off,AD20240516_plate2_gfpSNR52solliquid(1),H02,A8,,GFP_OFF,MbCas12a,TEF,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,12f7c5833d223e0ebad4ba2005407c74636993d7b62aa3a95e14efbc55c9d7c1,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_A02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,A02,C5,,GFP_OFF,FnCas12a,PGK1,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,7246c6cb067cd03f81ac8f42d3a2dd9868140e406a1670c612c4d7925146edac,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_B02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,B02,C5,,GFP_OFF,FnCas12a,PGK1,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,17259f1f78bbc50a5189f94c54fd861d2dbbe9afaf7319f7fd0d79eee6466a37,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_C01.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,C01,C2,,GFP_OFF,enAsCas12a,PGK1,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,88dfd995142a53a150e47ad3e10d021d79677738cf9f6f7eaafcbb490db651f7,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_C02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,C02,C6,,GFP_OFF,LbCas12a,PGK1,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,b114559a5f8b40413f1aa8dad948de6d78f598a2402cee0b8fe22593f6c8db09,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_D01.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,D01,C2,,GFP_OFF,enAsCas12a,PGK1,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,59517a166d60ebb1a6627239a47bb756fa40322f8d9d4f7a01da9855a81dd009,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_D02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,D02,C6,,GFP_OFF,LbCas12a,PGK1,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,dc92e1ec30e4481025b9bb7734ff82a0bd2e149e894557ee3a96c52bf221b056,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_E02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,E02,C7,,GFP_OFF,AsCas12a,PGK1,SNR52,As_DR,,,,1,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9ebb38fda7aa5a5e2f71764420f4a59e406cd3382ac63b8b0d233506fad31b1c,True,AD_20240709_cas12a_all_PGK1plateC_Experiment_scraped_cells_firstread_F02.fcs,cas_variant_gfp_off,AD_20240709_cas12a_all_PGK1plateC,F02,C7,,GFP_OFF,AsCas12a,PGK1,SNR52,As_DR,,,,2,scraped,,no,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e8e998785e937db2cf4e46d770a102f9d69ac014b69e4d2f297e2707560d439f,True,VB_20241007_MbCas12a_PGK1_Experiment_T01_C1.fcs,cas_variant_gfp_off,VB_20241007_MbCas12a_PGK1,,C1,,GFP_OFF,MbCas12a,PGK1,SNR52,As_DR,,,,1,scraped,0.0,No,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,cc99d118e3be4fc5b874b66cdf6e84f751171a0e8c26cef131c1e93d45e6424b,True,VB_20241007_MbCas12a_PGK1_Experiment_T01_D1.fcs,cas_variant_gfp_off,VB_20241007_MbCas12a_PGK1,,D1,,GFP_OFF,MbCas12a,PGK1,SNR52,As_DR,,,,2,scraped,0.0,No,Figure 1,GFP OFF Cas-variant time course,processed_data/GFP_OFF_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,edbdb150f2c130c9c765ad861c282a1fb4d53c43b7f79474fea5da42f9b84d7b,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D1_E11.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,E11,T03_PGK1_D1,,GFP_ON,FnCas12a,PGK1,,As_DR,,A15,ys321,1,11_gen,17.05337611,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a1f2dab5d43cb8c1dde0046020fc08151f9673d511f75d03089999a6fc3c3cbb,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D1_F11.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,F11,T03_PGK1_D1,,GFP_ON,LbCas12a,PGK1,,As_DR,,A15,ys322,1,11_gen,11.675449,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,943600,66a7a00dbb43dac131bae78b6c0097af5447b2bc74f443347c26087da935fcaf,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D1_G11.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,G11,T03_PGK1_D1,,GFP_ON,AsCas12a,PGK1,,As_DR,,A15,ys323,1,11_gen,14.42500604,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,1d36218342c694de07d94e2578e7426e7c74330cea9dc5f96c7c70f26d1419b3,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D2_E12.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,E12,T03_PGK1_D2,,GFP_ON,FnCas12a,PGK1,,As_DR,,A15,ys321,2,11_gen,16.89175333,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,4deec517f43b3512d34292dbe9f6614ed0ff7e552a853fceb5bee17ce3ca90a8,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D2_F12.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,F12,T03_PGK1_D2,,GFP_ON,LbCas12a,PGK1,,As_DR,,A15,ys322,2,11_gen,14.70043972,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e3f14ad0f29dd1074263dbdffc488dd240ca976e0c7365b9632af29d00a9e6bd,True,VB_20240909_Cas_vars_Experiment_T03_PGK1_D2_G12.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,G12,T03_PGK1_D2,,GFP_ON,AsCas12a,PGK1,,As_DR,,A15,ys323,2,11_gen,13.99774403,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c372917b6652df191c18bc22f29efd503da8c24c1e3452379648db28e3377a64,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D1_E9.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,E9,T03_TEF_D1,,GFP_ON,FnCas12a,TEF,,As_DR,,A15,ys307,1,11_gen,17.33080486,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,58232ad94c710a90844e0f709d5e735a1440ee7a6853ddcf087b1c838ecf2360,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D1_F9.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,F9,T03_TEF_D1,,GFP_ON,LbCas12a,TEF,,As_DR,,A15,ys308,1,11_gen,15.71304277,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a8be56461ca45ba98b66a97cdbdf20dd5453d516fd2b1be87066fc770d847035,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D1_G9.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,G9,T03_TEF_D1,,GFP_ON,AsCas12a,TEF,,As_DR,,A15,ys309,1,11_gen,15.93799167,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,511c6c613ca961886185945c8a76557dc10ecd3bec9700ff402bf0ef7870edbc,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D1_H9.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,H9,T03_TEF_D1,,GFP_ON,MbCas12a,TEF,,As_DR,,A15,ys310,1,11_gen,16.20413093,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e7d176fceb5faadeb190b128a4e651b7b91a687f2319a4a20f065ac787d0292f,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D2_E10.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,E10,T03_TEF_D2,,GFP_ON,FnCas12a,TEF,,As_DR,,A15,ys307,2,11_gen,17.13764441,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,e3a539df94b6f371b48e182acae299094af1bc6d6ed4cdaa966abda3863dd779,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D2_F10.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,F10,T03_TEF_D2,,GFP_ON,LbCas12a,TEF,,As_DR,,A15,ys308,2,11_gen,14.78796784,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,9cc55c05660bc6fc38b48293c9e4e309e84e185a963987675c5895507735b004,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D2_G10.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,G10,T03_TEF_D2,,GFP_ON,AsCas12a,TEF,,As_DR,,A15,ys309,2,11_gen,15.03171499,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,89eef760f087e75f2bfe66015e36447d86c3cd1a17523bb90bef4c238b8fa9f2,True,VB_20240909_Cas_vars_Experiment_T03_TEF_D2_H10.fcs,cas_variant_gfp_on,VB_20240909_Cas_vars,H10,T03_TEF_D2,,GFP_ON,MbCas12a,TEF,,As_DR,,A15,ys310,2,11_gen,15.12605912,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bb6157568427a614797a5a30fcd7f1681b9044cdbf0f8bf72501e5d3e84af9e1,True,VB_20240916_PGK1_proms_P2_Experiment_ys304_T03_A11.fcs,cas_variant_gfp_on,VB_20240916_PGK1_proms_P2,A11,ys304_T03,,GFP_ON,enAsCas12a,TEF,,As_DR,,A15,ys304,1,11_gen,13.29948279,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,53b058211aa94ac82138ec6fe2b59dbcc7b32c0641ac162ad47e5468e0488d8a,True,VB_20240916_PGK1_proms_P2_Experiment_ys304_T03_A12.fcs,cas_variant_gfp_on,VB_20240916_PGK1_proms_P2,A12,ys304_T03,,GFP_ON,enAsCas12a,TEF,,As_DR,,A15,ys304,2,11_gen,12.22612314,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a019bc2ac61fc453492adf7a117b1315bd70ab09733a5e6e851933fdc8235668,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C3.fcs,cas_variant_gfp_on,VB_20240916_PGK1_proms_P2,C3,ys318_T03,,GFP_ON,enAsCas12a,PGK1,SNR52,As_DR,,A15,ys318,1,11_gen,13.87897051,No,Figure 1,GFP ON Cas-variant time course; Guide-promoter comparison,processed_data/GFP_ON_vars_colonies_20260311.csv; processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,966d5ad033739a17cbb84ec520a9b13e597a1b142de9de2b50476c25ce459296,True,VB_20240916_PGK1_proms_P2_Experiment_ys318_T03_C4.fcs,cas_variant_gfp_on,VB_20240916_PGK1_proms_P2,C4,ys318_T03,,GFP_ON,enAsCas12a,PGK1,SNR52,As_DR,,A15,ys318,2,11_gen,12.60214209,No,Figure 1,GFP ON Cas-variant time course; Guide-promoter comparison,processed_data/GFP_ON_vars_colonies_20260311.csv; processed_data/PGK1_proms_eff_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,6198a0a3d890907ed9b3de78443387e1283bd8764b5a798683a6199c47c1e327,True,VB_20241007_MbCas12a_PGK1_Experiment_T03_G3.fcs,cas_variant_gfp_on,VB_20241007_MbCas12a_PGK1,G3,T03,,GFP_ON,MbCas12a,PGK1,,As_DR,,A15,ys341,1,11_gen,14.16976511,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,96e228d323b78da562896ee1894f2436b1b32e564b20d7a28e063dd035642862,True,VB_20241007_MbCas12a_PGK1_Experiment_T03_H3.fcs,cas_variant_gfp_on,VB_20241007_MbCas12a_PGK1,H3,T03,,GFP_ON,MbCas12a,PGK1,,As_DR,,A15,ys341,2,11_gen,14.28026127,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,bba1111ca8f5f881407d62cc3b3b5c0473f14f891fec41cc5642f304b565f8db,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D1_E3.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,E3,T04_PGK1_D1,,GFP_ON,FnCas12a,PGK1,,As_DR,,A15,ys321,1,20_gen,23.80826362,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,a72ae966f7c2e216fdd8f46ed745e280ffa1270ea17b1016c5ed15d0b7554b8b,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D1_F3.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,F3,T04_PGK1_D1,,GFP_ON,LbCas12a,PGK1,,As_DR,,A15,ys322,1,20_gen,18.38694391,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,245410c6a1ca7e44b34fb9105d20d851e5c803e35fd63e8df87e0ac70fc3c4d1,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D1_G3.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,G3,T04_PGK1_D1,,GFP_ON,AsCas12a,PGK1,,As_DR,,A15,ys323,1,20_gen,21.30275029,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,c5d47d3b7c2510dc51c32a3f72304731af07e1742aba5e60b1763cb8f5d6b79a,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D2_E4.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,E4,T04_PGK1_D2,,GFP_ON,FnCas12a,PGK1,,As_DR,,A15,ys321,2,20_gen,22.75964979,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,3f392d1fef5aa3b8a7ee0d0df6e2188095e43c3f5c1e67ed6aa43743b3d83881,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D2_F4.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,F4,T04_PGK1_D2,,GFP_ON,LbCas12a,PGK1,,As_DR,,A15,ys322,2,20_gen,21.51806298,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,953a30b5fa58630efa2e9b2c2940799c357e9fa900335fd1e3390385574c4301,True,VB_20240911_Cas_vars_P2_Experiment_T04_PGK1_D2_G4.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,G4,T04_PGK1_D2,,GFP_ON,AsCas12a,PGK1,,As_DR,,A15,ys323,2,20_gen,19.55845898,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,d057bbd06333efa2a2430b0ead8df8c6f5e7cc2c35120df2854c62f476f037da,True,VB_20240911_Cas_vars_P2_Experiment_T04_TEF_D1_E1.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,E1,T04_TEF_D1,,GFP_ON,FnCas12a,TEF,,As_DR,,A15,ys307,1,20_gen,24.12781784,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
cas12a_precision_editing_figure1_fcs.zip,1008200,65bbee33c852588334fe7883ee4ba972b6aad29e6b0712e1cc760aed68165295,True,VB_20240911_Cas_vars_P2_Experiment_T04_TEF_D1_F1.fcs,cas_variant_gfp_on,VB_20240911_Cas_vars_P2,F1,T04_TEF_D1,,GFP_ON,LbCas12a,TEF,,As_DR,,A15,ys308,1,20_gen,21.52039769,No,Figure 1,GFP ON Cas-variant time course,processed_data/GFP_ON_vars_colonies_20260311.csv
